frame_number,landmark,x,y,z
2,LEFT_SHOULDER,0.14540769159793854,-0.49745962023735046,-0.07760398834943771
2,RIGHT_SHOULDER,-0.11647021770477295,-0.4700348973274231,0.10187491774559021
2,LEFT_ELBOW,0.07136882841587067,-0.45235922932624817,-0.2694118618965149
2,RIGHT_ELBOW,-0.27807074785232544,-0.3582310676574707,-0.02102626860141754
2,LEFT_WRIST,-0.11199285835027695,-0.5277421474456787,-0.39107662439346313
2,RIGHT_WRIST,-0.37149813771247864,-0.4473021626472473,-0.2769887149333954
2,LEFT_PINKY,-0.1641731858253479,-0.5202888250350952,-0.4248560070991516
2,RIGHT_PINKY,-0.3821730613708496,-0.4695875644683838,-0.31662583351135254
2,LEFT_INDEX,-0.1748095005750656,-0.5399094820022583,-0.41908934712409973
2,RIGHT_INDEX,-0.3697155714035034,-0.4949739873409271,-0.3146235942840576
2,LEFT_THUMB,-0.12879589200019836,-0.5331706404685974,-0.3881174325942993
2,RIGHT_THUMB,-0.3602616488933563,-0.45751094818115234,-0.28622961044311523
2,LEFT_HIP,0.09045131504535675,-0.0001771699608070776,-0.058141548186540604
2,RIGHT_HIP,-0.09062737226486206,-0.000246987008722499,0.05872032046318054
2,LEFT_KNEE,0.1053045317530632,0.40824076533317566,-0.07826457172632217
2,RIGHT_KNEE,-0.08029410243034363,0.39690154790878296,0.08643446862697601
2,LEFT_ANKLE,0.19176234304904938,0.7775062918663025,-0.06327030807733536
2,RIGHT_ANKLE,-0.047633036971092224,0.7929442524909973,0.13898758590221405
2,LEFT_HEEL,0.20058318972587585,0.8253575563430786,-0.07064321637153625
2,RIGHT_HEEL,-0.051163338124752045,0.8425310254096985,0.13635016977787018
2,LEFT_FOOT_INDEX,0.1485697627067566,0.8827599883079529,-0.19417129456996918
2,RIGHT_FOOT_INDEX,-0.15532000362873077,0.8832689523696899,0.0474529005587101
3,NOSE,-0.03255905210971832,-0.6445448398590088,-0.09728177636861801
3,LEFT_EYE_INNER,-0.02466990426182747,-0.6783680319786072,-0.0869433805346489
3,LEFT_EYE,-0.024025291204452515,-0.6788204312324524,-0.08637090772390366
3,LEFT_EYE_OUTER,-0.024325672537088394,-0.6790400147438049,-0.08623507618904114
3,RIGHT_EYE_INNER,-0.0503246895968914,-0.6741169691085815,-0.07248494029045105
3,RIGHT_EYE,-0.049825724214315414,-0.674846887588501,-0.0734272301197052
3,RIGHT_EYE_OUTER,-0.04978786036372185,-0.6760830879211426,-0.07248497754335403
3,LEFT_EAR,0.053541023284196854,-0.659132719039917,-0.022671006619930267
3,RIGHT_EAR,-0.06452248990535736,-0.6490606665611267,0.03217858076095581
3,MOUTH_LEFT,0.0016392957186326385,-0.6190223097801208,-0.07691768556833267
3,MOUTH_RIGHT,-0.03286311402916908,-0.6132446527481079,-0.059672966599464417
3,LEFT_SHOULDER,0.14366567134857178,-0.4982716143131256,-0.07987674325704575
3,RIGHT_SHOULDER,-0.1183353140950203,-0.46986064314842224,0.09991276264190674
3,LEFT_ELBOW,0.07030389457941055,-0.45414552092552185,-0.271968275308609
3,RIGHT_ELBOW,-0.2760374844074249,-0.3545820415019989,-0.022934939712285995
3,LEFT_WRIST,-0.11469576507806778,-0.5242436528205872,-0.39291495084762573
3,RIGHT_WRIST,-0.37109047174453735,-0.4425155818462372,-0.2788735628128052
3,LEFT_PINKY,-0.16690689325332642,-0.5154927372932434,-0.42659032344818115
3,RIGHT_PINKY,-0.3821679353713989,-0.4647282361984253,-0.3185506761074066
3,LEFT_INDEX,-0.17789863049983978,-0.5346674919128418,-0.42070576548576355
3,RIGHT_INDEX,-0.3703290522098541,-0.4900952875614166,-0.31646424531936646
3,LEFT_THUMB,-0.13167665898799896,-0.5291570425033569,-0.38989800214767456
3,RIGHT_THUMB,-0.3602875769138336,-0.4527006447315216,-0.28803306818008423
3,LEFT_HIP,0.09063690155744553,-0.00014882830146234483,-0.05747295543551445
3,RIGHT_HIP,-0.09077950567007065,-0.00028011921676807106,0.05807821452617645
3,LEFT_KNEE,0.10431129485368729,0.40920767188072205,-0.07399606704711914
3,RIGHT_KNEE,-0.08066895604133606,0.39786297082901,0.0879627913236618
3,LEFT_ANKLE,0.18874430656433105,0.7780102491378784,-0.05743333324790001
3,RIGHT_ANKLE,-0.04766905680298805,0.7929433584213257,0.14061729609966278
3,LEFT_HEEL,0.19740769267082214,0.82571941614151,-0.06462111324071884
3,RIGHT_HEEL,-0.05115890875458717,0.8424652814865112,0.13793382048606873
3,LEFT_FOOT_INDEX,0.14611007273197174,0.8840652704238892,-0.18779462575912476
3,RIGHT_FOOT_INDEX,-0.15315158665180206,0.8837055563926697,0.049116265028715134
4,NOSE,-0.03348919749259949,-0.6452339887619019,-0.0973600447177887
4,LEFT_EYE_INNER,-0.025629617273807526,-0.6790198683738708,-0.08705491572618484
4,LEFT_EYE,-0.024982783943414688,-0.6794732213020325,-0.08648325502872467
4,LEFT_EYE_OUTER,-0.025275181978940964,-0.679693341255188,-0.08634735643863678
4,RIGHT_EYE_INNER,-0.05132327228784561,-0.6747537851333618,-0.07261212170124054
4,RIGHT_EYE,-0.05081936717033386,-0.6754794716835022,-0.07355514913797379
4,RIGHT_EYE_OUTER,-0.05078182369470596,-0.6767185926437378,-0.07261011004447937
4,LEFT_EAR,0.05246356129646301,-0.6598150134086609,-0.022572821006178856
4,RIGHT_EAR,-0.06572974473237991,-0.649529755115509,0.03214529901742935
4,MOUTH_LEFT,0.0006775801884941757,-0.6197836399078369,-0.0768451988697052
4,MOUTH_RIGHT,-0.03388086333870888,-0.6139844655990601,-0.059662818908691406
4,LEFT_SHOULDER,0.1426040232181549,-0.4990290701389313,-0.0797528401017189
4,RIGHT_SHOULDER,-0.11952143162488937,-0.4697957932949066,0.09973857551813126
4,LEFT_ELBOW,0.06910237669944763,-0.45604509115219116,-0.2705993056297302
4,RIGHT_ELBOW,-0.2748797535896301,-0.3526782691478729,-0.02360065095126629
4,LEFT_WRIST,-0.11636462062597275,-0.52336186170578,-0.3905670642852783
4,RIGHT_WRIST,-0.3704351484775543,-0.43947991728782654,-0.2792263925075531
4,LEFT_PINKY,-0.16837376356124878,-0.5145590901374817,-0.4241354465484619
4,RIGHT_PINKY,-0.3819758892059326,-0.461548775434494,-0.3189204931259155
4,LEFT_INDEX,-0.17930519580841064,-0.5336974859237671,-0.41840988397598267
4,RIGHT_INDEX,-0.37039119005203247,-0.48696061968803406,-0.31671324372291565
4,LEFT_THUMB,-0.13328221440315247,-0.5281922221183777,-0.38760173320770264
4,RIGHT_THUMB,-0.3602219820022583,-0.4496346712112427,-0.2882826030254364
4,LEFT_HIP,0.0908411368727684,-0.00011792367877205834,-0.0569135807454586
4,RIGHT_HIP,-0.09095662832260132,-0.00031569928978569806,0.05753769725561142
4,LEFT_KNEE,0.10408201068639755,0.4098927676677704,-0.07226651906967163
4,RIGHT_KNEE,-0.08077797293663025,0.39860305190086365,0.08810029178857803
4,LEFT_ANKLE,0.18821439146995544,0.7785229086875916,-0.05599178001284599
4,RIGHT_ANKLE,-0.04765007644891739,0.7929477095603943,0.1398419737815857
4,LEFT_HEEL,0.1969042420387268,0.8261156678199768,-0.06323233246803284
4,RIGHT_HEEL,-0.051045745611190796,0.8424217104911804,0.1370857208967209
4,LEFT_FOOT_INDEX,0.145900696516037,0.8851893544197083,-0.1867169290781021
4,RIGHT_FOOT_INDEX,-0.15069888532161713,0.8841007351875305,0.04787116497755051
5,NOSE,-0.03601411357522011,-0.6477525234222412,-0.10039225965738297
5,LEFT_EYE_INNER,-0.027989663183689117,-0.6811427474021912,-0.09055544435977936
5,LEFT_EYE,-0.02733723260462284,-0.6815970540046692,-0.08998043835163116
5,LEFT_EYE_OUTER,-0.027613546699285507,-0.6818205118179321,-0.08984079211950302
5,RIGHT_EYE_INNER,-0.05338412523269653,-0.6769377589225769,-0.07570850104093552
5,RIGHT_EYE,-0.05287404730916023,-0.6776540875434875,-0.07664516568183899
5,RIGHT_EYE_OUTER,-0.052835531532764435,-0.678901195526123,-0.07571371644735336
5,LEFT_EAR,0.05010724440217018,-0.6608448028564453,-0.028284642845392227
5,RIGHT_EAR,-0.06664096564054489,-0.6506121158599854,0.028442159295082092
5,MOUTH_LEFT,-0.0019651686307042837,-0.621867835521698,-0.08081284910440445
5,MOUTH_RIGHT,-0.036052510142326355,-0.6161658763885498,-0.06301533430814743
5,LEFT_SHOULDER,0.14052703976631165,-0.49985599517822266,-0.08463191241025925
5,RIGHT_SHOULDER,-0.12133216112852097,-0.4697246849536896,0.09518367052078247
5,LEFT_ELBOW,0.06873517483472824,-0.458077996969223,-0.27706825733184814
5,RIGHT_ELBOW,-0.2749781608581543,-0.35208943486213684,-0.028268257156014442
5,LEFT_WRIST,-0.11769404262304306,-0.5221274495124817,-0.39803338050842285
5,RIGHT_WRIST,-0.3702288269996643,-0.4385506212711334,-0.2835351824760437
5,LEFT_PINKY,-0.170041024684906,-0.5121857523918152,-0.43193870782852173
5,RIGHT_PINKY,-0.3818221092224121,-0.46019574999809265,-0.32311153411865234
5,LEFT_INDEX,-0.1818704456090927,-0.5309188961982727,-0.4258515536785126
5,RIGHT_INDEX,-0.3704395592212677,-0.48567938804626465,-0.3206832706928253
5,LEFT_THUMB,-0.13492614030838013,-0.5266205072402954,-0.3949097990989685
5,RIGHT_THUMB,-0.3602231740951538,-0.44870734214782715,-0.29253143072128296
5,LEFT_HIP,0.09106317907571793,-0.00010399784514447674,-0.05599105358123779
5,RIGHT_HIP,-0.09114555269479752,-0.0003320226678624749,0.056643012911081314
5,LEFT_KNEE,0.10317245125770569,0.4104034900665283,-0.06980430334806442
5,RIGHT_KNEE,-0.08129435777664185,0.3993663787841797,0.08852200955152512
5,LEFT_ANKLE,0.18597571551799774,0.7789737582206726,-0.051700424402952194
5,RIGHT_ANKLE,-0.048014815896749496,0.7929292321205139,0.1413598209619522
5,LEFT_HEEL,0.19460874795913696,0.8264477849006653,-0.05881211906671524
5,RIGHT_HEEL,-0.05118701979517937,0.8422929644584656,0.13864848017692566
5,LEFT_FOOT_INDEX,0.14553822576999664,0.8866121172904968,-0.18349482119083405
5,RIGHT_FOOT_INDEX,-0.14800164103507996,0.8849858045578003,0.04819106683135033
6,NOSE,-0.037086136639118195,-0.6488546133041382,-0.09993892163038254
6,LEFT_EYE_INNER,-0.028909647837281227,-0.6819677948951721,-0.09005297720432281
6,LEFT_EYE,-0.02825593389570713,-0.6824228763580322,-0.08947619050741196
6,LEFT_EYE_OUTER,-0.02853027731180191,-0.6826434135437012,-0.08934421092271805
6,RIGHT_EYE_INNER,-0.05426238849759102,-0.6778737306594849,-0.07520384341478348
6,RIGHT_EYE,-0.05375216156244278,-0.6785910129547119,-0.07614507526159286
6,RIGHT_EYE_OUTER,-0.05371261388063431,-0.6798384785652161,-0.07520027458667755
6,LEFT_EAR,0.04894375428557396,-0.6610310077667236,-0.027687110006809235
6,RIGHT_EAR,-0.06757764518260956,-0.651041567325592,0.028997214511036873
6,MOUTH_LEFT,-0.0032699124421924353,-0.6227014064788818,-0.08034952729940414
6,MOUTH_RIGHT,-0.037283871322870255,-0.6171287298202515,-0.06256849318742752
6,LEFT_SHOULDER,0.13847306370735168,-0.5003230571746826,-0.08560454100370407
6,RIGHT_SHOULDER,-0.12238047271966934,-0.4694725573062897,0.09652972221374512
6,LEFT_ELBOW,0.068047434091568,-0.45984452962875366,-0.2779281437397003
6,RIGHT_ELBOW,-0.275084525346756,-0.351110577583313,-0.02706114947795868
6,LEFT_WRIST,-0.11948121339082718,-0.521693766117096,-0.3975803256034851
6,RIGHT_WRIST,-0.3702218532562256,-0.4374212920665741,-0.2826128900051117
6,LEFT_PINKY,-0.1722797155380249,-0.5115877985954285,-0.4313156008720398
6,RIGHT_PINKY,-0.38188230991363525,-0.4592105448246002,-0.32206207513809204
6,LEFT_INDEX,-0.18439599871635437,-0.5300714373588562,-0.4250847101211548
6,RIGHT_INDEX,-0.37077683210372925,-0.4847641885280609,-0.3192632794380188
6,LEFT_THUMB,-0.13685552775859833,-0.5260059237480164,-0.3943144679069519
6,RIGHT_THUMB,-0.36037978529930115,-0.4476010799407959,-0.2914450466632843
6,LEFT_HIP,0.09106988459825516,-9.896933624986559e-05,-0.05606953799724579
6,RIGHT_HIP,-0.09114755690097809,-0.00033810074091888964,0.056724999099969864
6,LEFT_KNEE,0.10235153138637543,0.4106539189815521,-0.07031313329935074
6,RIGHT_KNEE,-0.08155687153339386,0.3997982144355774,0.08994396775960922
6,LEFT_ANKLE,0.186171293258667,0.7792527079582214,-0.05460222810506821
6,RIGHT_ANKLE,-0.04806559532880783,0.7931309342384338,0.14139927923679352
6,LEFT_HEEL,0.19491071999073029,0.8267150521278381,-0.061955519020557404
6,RIGHT_HEEL,-0.051205847412347794,0.8424150943756104,0.13843150436878204
6,LEFT_FOOT_INDEX,0.1425885111093521,0.8871214389801025,-0.18597513437271118
6,RIGHT_FOOT_INDEX,-0.1481148898601532,0.8854467868804932,0.0486861914396286
7,NOSE,-0.037319064140319824,-0.6493228673934937,-0.10093291103839874
7,LEFT_EYE_INNER,-0.029125187546014786,-0.6823303699493408,-0.0911203995347023
7,LEFT_EYE,-0.028471658006310463,-0.6827889084815979,-0.09053860604763031
7,LEFT_EYE_OUTER,-0.028746815398335457,-0.683006227016449,-0.09041087329387665
7,RIGHT_EYE_INNER,-0.05444758012890816,-0.6782712936401367,-0.07625039666891098
7,RIGHT_EYE,-0.05393870174884796,-0.678989589214325,-0.07719190418720245
7,RIGHT_EYE_OUTER,-0.05389844998717308,-0.6802393794059753,-0.07623681426048279
7,LEFT_EAR,0.04861113801598549,-0.6612386703491211,-0.029037101194262505
7,RIGHT_EAR,-0.0677640363574028,-0.6513554453849792,0.027827022597193718
7,MOUTH_LEFT,-0.0035628543701022863,-0.6231567859649658,-0.08144054561853409
7,MOUTH_RIGHT,-0.03753622993826866,-0.6176292300224304,-0.06359197199344635
7,LEFT_SHOULDER,0.13758933544158936,-0.5009186863899231,-0.08820748329162598
7,RIGHT_SHOULDER,-0.12240153551101685,-0.46933794021606445,0.09651657938957214
7,LEFT_ELBOW,0.06689988076686859,-0.4615062475204468,-0.2820001244544983
7,RIGHT_ELBOW,-0.27491962909698486,-0.35063260793685913,-0.026752732694149017
7,LEFT_WRIST,-0.1224733293056488,-0.5215543508529663,-0.401778906583786
7,RIGHT_WRIST,-0.3702414333820343,-0.43731433153152466,-0.28274235129356384
7,LEFT_PINKY,-0.175758957862854,-0.5113635063171387,-0.43560463190078735
7,RIGHT_PINKY,-0.38212740421295166,-0.4593299627304077,-0.3220004737377167
7,LEFT_INDEX,-0.18809683620929718,-0.5296245217323303,-0.4291362166404724
7,RIGHT_INDEX,-0.37165185809135437,-0.4848720133304596,-0.31918179988861084
7,LEFT_THUMB,-0.14001543819904327,-0.5257601141929626,-0.39841562509536743
7,RIGHT_THUMB,-0.3607231378555298,-0.4475489556789398,-0.291579931974411
7,LEFT_HIP,0.091069296002388,-9.413544466951862e-05,-0.05615415796637535
7,RIGHT_HIP,-0.09113982319831848,-0.0003439455758780241,0.05681488662958145
7,LEFT_KNEE,0.10216155648231506,0.4109681248664856,-0.07027734816074371
7,RIGHT_KNEE,-0.08179030567407608,0.4002770185470581,0.09130744636058807
7,LEFT_ANKLE,0.18675245344638824,0.7794016003608704,-0.054980479180812836
7,RIGHT_ANKLE,-0.04808831214904785,0.7933865785598755,0.14200618863105774
7,LEFT_HEEL,0.19558843970298767,0.826850175857544,-0.0623210072517395
7,RIGHT_HEEL,-0.051206883043050766,0.8425977826118469,0.138906329870224
7,LEFT_FOOT_INDEX,0.14179259538650513,0.8878033757209778,-0.18573395907878876
7,RIGHT_FOOT_INDEX,-0.14822138845920563,0.8862702250480652,0.049836717545986176
8,NOSE,-0.03754536435008049,-0.6492374539375305,-0.09950965642929077
8,LEFT_EYE_INNER,-0.029416818171739578,-0.6822827458381653,-0.08971774578094482
8,LEFT_EYE,-0.028766052797436714,-0.6827404499053955,-0.0891345664858818
8,LEFT_EYE_OUTER,-0.02904314547777176,-0.6829556822776794,-0.08900687098503113
8,RIGHT_EYE_INNER,-0.05475392937660217,-0.6782070398330688,-0.07487180829048157
8,RIGHT_EYE,-0.05424534156918526,-0.6789296865463257,-0.07581446319818497
8,RIGHT_EYE_OUTER,-0.05420670658349991,-0.6801771521568298,-0.07485439628362656
8,LEFT_EAR,0.048267144709825516,-0.6613042950630188,-0.02732177823781967
8,RIGHT_EAR,-0.06825555115938187,-0.6513674855232239,0.0292446818202734
8,MOUTH_LEFT,-0.0037699718959629536,-0.6231414079666138,-0.07982941716909409
8,MOUTH_RIGHT,-0.037781715393066406,-0.6175862550735474,-0.0620921365916729
8,LEFT_SHOULDER,0.13720129430294037,-0.5012384653091431,-0.08638454973697662
8,RIGHT_SHOULDER,-0.12238847464323044,-0.46902403235435486,0.0978967696428299
8,LEFT_ELBOW,0.06577689945697784,-0.4619276821613312,-0.2786884903907776
8,RIGHT_ELBOW,-0.2745395302772522,-0.3497219681739807,-0.025304893031716347
8,LEFT_WRIST,-0.1248956024646759,-0.5214940309524536,-0.3970794081687927
8,RIGHT_WRIST,-0.3705630600452423,-0.4368053674697876,-0.2809129059314728
8,LEFT_PINKY,-0.17827579379081726,-0.511518657207489,-0.4303850531578064
8,RIGHT_PINKY,-0.3830736577510834,-0.45909011363983154,-0.32014602422714233
8,LEFT_INDEX,-0.19017371535301208,-0.5298280119895935,-0.4241284728050232
8,RIGHT_INDEX,-0.37360700964927673,-0.4845659136772156,-0.3170982301235199
8,LEFT_THUMB,-0.14230480790138245,-0.5257344841957092,-0.3937147855758667
8,RIGHT_THUMB,-0.3616781532764435,-0.44707274436950684,-0.2895908057689667
8,LEFT_HIP,0.09107307344675064,-9.296382631873712e-05,-0.05625590309500694
8,RIGHT_HIP,-0.09113936871290207,-0.0003462771128397435,0.056917063891887665
8,LEFT_KNEE,0.10210267454385757,0.41118377447128296,-0.07023125886917114
8,RIGHT_KNEE,-0.08180015534162521,0.4005843698978424,0.09111515432596207
8,LEFT_ANKLE,0.18726176023483276,0.7794533967971802,-0.05470069497823715
8,RIGHT_ANKLE,-0.0480886735022068,0.7936301827430725,0.14040637016296387
8,LEFT_HEEL,0.19618059694766998,0.8269000053405762,-0.06195194646716118
8,RIGHT_HEEL,-0.051182765513658524,0.8427811861038208,0.13718204200267792
8,LEFT_FOOT_INDEX,0.14175285398960114,0.887973427772522,-0.18491463363170624
8,RIGHT_FOOT_INDEX,-0.14834082126617432,0.8867442607879639,0.0482635572552681
9,NOSE,-0.03749215230345726,-0.6490453481674194,-0.1018785834312439
9,LEFT_EYE_INNER,-0.029384993016719818,-0.682171642780304,-0.0920100286602974
9,LEFT_EYE,-0.028734717518091202,-0.6826299428939819,-0.09142465889453888
9,LEFT_EYE_OUTER,-0.029014382511377335,-0.6828433871269226,-0.09129481017589569
9,RIGHT_EYE_INNER,-0.054730866104364395,-0.6780884265899658,-0.0772818997502327
9,RIGHT_EYE,-0.054223209619522095,-0.6788132786750793,-0.07822366803884506
9,RIGHT_EYE_OUTER,-0.05418480560183525,-0.6800594925880432,-0.07726230472326279
9,LEFT_EAR,0.04835901036858559,-0.6615122556686401,-0.029347622767090797
9,RIGHT_EAR,-0.06823515146970749,-0.6514567732810974,0.026874087750911713
9,MOUTH_LEFT,-0.003682671580463648,-0.6230497360229492,-0.0820910632610321
9,MOUTH_RIGHT,-0.03770888224244118,-0.6174816489219666,-0.06444069743156433
9,LEFT_SHOULDER,0.13728046417236328,-0.5013856887817383,-0.08829125016927719
9,RIGHT_SHOULDER,-0.12223938852548599,-0.4690089225769043,0.0958387479186058
9,LEFT_ELBOW,0.06560967117547989,-0.46201545000076294,-0.28196069598197937
9,RIGHT_ELBOW,-0.2735286056995392,-0.34993264079093933,-0.026937687769532204
9,LEFT_WRIST,-0.12520954012870789,-0.52146977186203,-0.4012968838214874
9,RIGHT_WRIST,-0.3703594207763672,-0.437469482421875,-0.28295546770095825
9,LEFT_PINKY,-0.1786225140094757,-0.5116761326789856,-0.4345521628856659
9,RIGHT_PINKY,-0.3830574154853821,-0.4596540331840515,-0.3222285211086273
9,LEFT_INDEX,-0.19014553725719452,-0.5300613641738892,-0.4284651577472687
9,RIGHT_INDEX,-0.37367069721221924,-0.4852635860443115,-0.31945380568504333
9,LEFT_THUMB,-0.14252707362174988,-0.525770902633667,-0.3980627954006195
9,RIGHT_THUMB,-0.3616710305213928,-0.44779878854751587,-0.2918298542499542
9,LEFT_HIP,0.09108984470367432,-8.288358367281035e-05,-0.05627010017633438
9,RIGHT_HIP,-0.09115199744701385,-0.00035784184001386166,0.05693243816494942
9,LEFT_KNEE,0.10211525857448578,0.4113960266113281,-0.07021748274564743
9,RIGHT_KNEE,-0.0823201984167099,0.40088126063346863,0.09202165901660919
9,LEFT_ANKLE,0.1876264065504074,0.779455304145813,-0.0547797866165638
9,RIGHT_ANKLE,-0.0481538325548172,0.7937736511230469,0.14116334915161133
9,LEFT_HEEL,0.1965816169977188,0.826906144618988,-0.0620400607585907
9,RIGHT_HEEL,-0.05120937153697014,0.8429042100906372,0.1379145383834839
9,LEFT_FOOT_INDEX,0.1416420042514801,0.8883011937141418,-0.18498587608337402
